Comment,Sentiment,Toxicity,ambiguity_flag
"Chần vần một đống, không ai đoán trước được đừng xưng hô tiên tri",0,0,1
Mai Đoàn mới nãy không thấy ai rep cmt vừa rep xong thấy quá tr người luôn 😅 4G như quẹt vậy á,0,0,1
gays lên nn,0,0,0
😮 Nghe lại vẫn ghiền.,0,0,1
Có vẻ rất thuyết phục nha mn =)),0,0,1
"Loạn, loạn hết mẹ nó rồi. Con thắm bây giờ chuyển sang trình bày văn hoa lịch thiệp, thằng ngã cây thì đi làm thiết kế thời trang. Còn thằng đánh giầy mất con mẹ hút. Có phải tại giời mưa lâu quá không???",0,1,0
Vì tương lai em không đeo khâu trang,0,1,1
Tao cầu mong sao ông bà cha mẹ con cái mày tích cực uống thứ nầy nhá,0,0,1
Mũi chi sao ma méo vay,0,0,1
Không sao đâu các anh đã cố gắng hết sức rồi mà. Giao lưu học hỏi kinh nghiệm có vài pha highlight doạ cho bọn Thái sợ :))),0,0,1
Luu Hai Long sợ thật a ơi,0,0,1
Lý Thành Công phục cái máu lồn,0,1,1
Cánh hoa gì lạ l.o.n zị nè Nguyễn Mỹ Diễm,-1,0,0
Hòn Ngọc VIỄN Đông óc chó ạ :3,-1,2,1
Cứ phải chửi cho mới chịu im :))),-1,2,1
1% sức mạnh của team,0,0,1
Tiừ từ thôi các ban ới,0,0,1
a độ a có thẻ page cái ảnh nền pc a lên trang mấy em xin đc k,0,0,1
Hí vừa lên fan cứng😂😂😂,0,0,1
Ah Lân thuốc Bố Trần Dân nha.,0,0,1
"Lộ đề thi văn năm nay: ""Các em hãy nêu lên cảm nghĩ của mình về hình ảnh Vợ Chồng A Phủ đi cứu Đất Nước trên Chiếc Thuyền Ngoài Xa bị Sóng đánh chết lênh đênh trên sông Đà trôi dạt về sông Hương tức tưởi được Người Đàn Bà Làng Chài vớt lên đem chôn ở Rừng Xà Nu""",-1,0,0
"Riêng abe , thầy dập luôn",0,0,1
Nghe giọng lứng quá,0,0,1
Chuồi vời cà lờ,0,0,1
Số đẹp😅,1,0,1
Minh Tuân đẹp tria quá! yêu,1,0,0
Thuyết phục đấy,0,0,1
hóng khoai á :3,0,0,1
Cực kì thuyết phục💚,0,0,1
Ngày nào  rảnh  đi  làm  bộ  răng  đi  bác  à còn  một  nữa  làm  thêm  đâu  có  bao  nhiêu tiền  đâu,0,0,1
Trần Giang,0,0,0
Các ad ko quan trọng tiền bạc. Mỗi người 1 năm uống hàu là đủuuuu...ụ,0,0,1
"Là ng tiếp xúc trực tiếp với BN 22 và 23, mong là khi phát hiện 22 và 23 dương tính thì bạn này cũng đã được cách ly,",0,0,1
Thiết nghi Sao anh ko để con chuột sang một cái bàn siêu to khổng lồ riêng để keo chuột cho nó thoải mái,0,0,1
và người ta gọi đây là xứ thiên đường :v,0,0,1
Để ở đây và k nói gì thêm :)),0,0,1
Dễ thương giữ trời 😍,1,0,0
Dương Lê haha để con ib nói sp nghe,0,0,1
"Bọn trẻ giờ toàn ôn trong phòng điều hoà, đường sữa tận răng sao mà có mồ hôi được",0,0,1
Ở nhà cho mát anh à =)),0,0,1
Diễn biến phức tạp quá,0,0,1
Khúc nào hot girl zaj :))),0,0,1
Gato gì?,0,0,0
Chưa xem đc tập nào:)) chỉ toàn xem mấy ảnh spoil:)),0,0,1
Tính số chẵn thôi cũng 2.177 tỷ/1km 😂😂 k biết công trình có rát vàng k nhể,0,0,1
Có rất nhiều Độ nhưng Độ Mixi của ae chỉ có 1 ❤️,1,0,0
SL,0,0,1
":))) dân biết , dân làm , dân bàn , dân kiểm tra :))))))))",0,0,1
Ngọc Diệp èn Yến Lương hình cánh hoa nhé các chị yêu,0,0,1
Hay quá,1,0,1
Tuy hơi ác nhưng tử hình mới dừa lòng t ý thức như b***,0,0,1
Các anh chị khóa trc ơi cho em lịch live của Tộc trưởng với ạ,0,0,1
Trẻ trâu nhờ like,0,0,1
Khoa Ta chỉ cần nhung tiếp xúc bồn rửa tay bắn nước bọt là có khả năng,0,0,1
càng ngày càng thích Quốc sư.Không biết 2022 Quốc sư có về VN không biết,0,0,1
Tấc nhiêng đệ nhất hoa ki trầng dầng là phải thế dòiii,0,0,1
Fan cuồng cô minh hiếu,0,0,1
12 con giáp không dóng còn nào🤔,0,0,1
Đau đầu thật sự :)),0,0,1
Vì miếng cơm manh áo !,0,0,1
Hu hu nhìn mình cứ tưởng quên kéo khoá.hoá ra là kiểu quần như thế,0,0,1
Chất chz đấy🧐,0,0,0
Xui quá trời xui,0,0,1
Và họ nói rằng đây chỉ là những con sâu nhỏ ..... :v,0,0,1
Cực kỳ thuyết phục :)))),0,0,1
Cường Euro thì Táo Quân là thứ ko thể thay thế dc mà,1,0,0
Ba Gà MTP,0,0,0
"Cho mình hỏi tập này thánh nào edit vậy ạ, coi cười rớt cả hàm kkkkkkk",0,1,1
"Thích cô bởi cái chân thật, thiệt tình. Cách nói chuyện đậm chất miền Tây.i lớp du chucamo",0,0,1
Cô mina dễ thương hơn ml của thầy 😀,1,0,0
Bị tạm giam,0,0,0
Ta nói muốn gớt nước mắt Khánh Vy,0,0,1
Hé nhô,0,0,1
Nhìn giống độ mixi nhưng thực ra là tùng xói,0,0,1
Mệt gkee ha,0,0,0
Ui anh tôi ơi giờ anh đang đâu rồi. Buồn thực sự,-1,0,0
Cái mặt nhìn nam tính ghê,0,0,1
Đm chứ biết làm gì,0,1,1
"Đa số bố mẹ lao vào kiếm tiền bất chấp cả gian dối , tham nhũng thì con nó cũng bất chấp vì tiền. Thay bằng kiếm tiền xứng đáng và giành thời gian tình cảm cho con thì con nó cũng vì bố mẹ.... cha nào con lấy. Công bằng thôi chỉ là khôn dại đồng tiền loá mắt",1,0,0
thế mày nghĩ nó quan tâm đến việc mày vội hay ko vội à. ngu v k l :v,0,2,1
Fu thê,0,0,1
😗💛,0,0,1
Abe chơi dơ,0,0,0
Học sinh úc mà lại,0,0,1
dm ông can!,0,1,0
phê con tê tê. ai có Video này k ạ?,0,0,0
......,0,0,1
cute thực sự 🥰🥰,1,0,0
Tốt nhất không nên du nhập vào Việt Nam chúng ta phải giữ lấy thuần phong mỹ tục 😌 tôi thiết nghĩ nên chế tạo ra vòng đeo cho cái bọn không chửi bậy mà nhân cách sống như lon ý,1,2,0
Được anh ưi:)),0,0,0
Chưa thấy nấu cao là được rồi,0,0,1
"Lần này nhìn cô ấy, rất bùn.",0,0,1
Nhờ ơn chị Nhung cả nước hoang mang =.=,0,0,1
Đơm luôn .cà khịa sela à,0,0,1
Sẽ cố gắng thích nghi,0,0,1
Chúc ông Trần Dần luôn khỏe mạnh để nói chuyện cho bà con nghe ....,0,0,1
Mãi yêu cô Minh Hiếu 💛,0,0,1
chốt này thông mới đã nè,0,0,1
"Sao lai so sanh khap khieng nhu vay duok, song đen chung nay tuoi roi ma đua nhung chuyen khac nhau ra so sanh, dung that la điên rồ. Hãy xem lại lời nói của mình đi. Ai cung co trach nhiêm nhug có ai dũng cảm đung ra như phan Anh ko. Nói như k có não",-1,2,1
Chính mồm lão Dũng hứa ko chống đc tham nhũng sẽ từ chức,-1,0,0
Con sam thì khi cầm vào đuôi sẽ có 3 góc cạnh,0,0,1
Bành bướm leo rankkk,0,0,1
Tiến lên,0,0,0
"Cứ mỗi khi ngủ dậy là tất cả mọi thứ lộn xộn lên, sắp xếp chật vật tạm ổn rồi ngủ qua 1 đêm là tan nát",0,0,1
"Bóng đá thôi mà, có gì quan trọng đâu, thắng hay thua trận banh có ảnh hưởng gì đến vị thế Quốc gia đâu, cuồng thì để họ cuồng.",1,0,0
Bởi dừa lờ t lắm cho chừa cái tật chơi dọng cha dọng mẹ rồi bị chặt :)))))),0,0,1
Cái đù má ság ra mò cl j mà vào đc cái page loằn này hay vl thế nhỉ . Toàn mấy đkm tháh rãh cmn hág . Xin lỗi e hơi thiếu lịch sự tí. E xin xin phép dí buồi vào mặt Ad nhé. Page hay vl :)))))))),1,1,0
Nhìn anh độ nứng vl :))) quay sang quang tắt nứng,0,1,1
Thầy thế này à 😂,0,0,1
Chào abe nhận lì xì nè,0,0,1
tự tử bằng quần treo lên ...cửa sổ còn được nữa là ! nơi tạm giam của can vn nó ma mị kinh dị lắm !,0,0,1
Lưu ý nữa nè,0,0,0
lũ này chết đi cho đỡ chật đất,-1,3,1
"Kg nói c kg bt e giới tính thứ ba, e quá tuyệt vời,,,rất đẹp...",1,0,0
tucccc,0,1,1
Thắm ơi nếu đọc được dòng này thì mau trở lại. Bán page thì bán sao ẩn dật k đăng bên Nhuyễn Thị Tươi Thắm ??,0,0,0
Sau ngày nào cũg tăg hết z hoag mag tột độ😬😬😬,0,0,1
cây viết đẹp á chị,1,0,0
Sếp ngta ko bg lm t thất vọng Oanh Nguyen,-1,0,0
Con nay no khung con hon con linh ca loc nua,0,0,1
Như con bóng dạ.:)),0,0,1
nói miệng chứ thèn TQ thân vs Lào lắm,0,0,1
Mẹ minh hiếu muôn năm,0,0,1
Không có thể tha thứ được không có chấp nhận được,0,0,1
Hình ảnh các bạn trong nhóm đùa giỡn với cô gái sau khi được thả,0,0,1
Đôi môi này chỉ ăn cơm với thịt,0,0,1
Cô nói chuyện cười muốn banh bộ đồ lòng dậy đó 😂😂😂,0,0,1
Fpt said : là vì m diễn viên chính nên a diss mạng m ^^,0,0,1
Khongggg,0,0,0
Độ học giỏi :)),1,0,0
Producer làm quả beat hay nhưng không hợp với màu nhạc của Jack lắm.,1,0,0
Hồ Sỹ Hải nó ở cái tầm khác....thật sự cái điệu nhạc nghe mãi k chán..thề lun,-1,1,0
Anh bo đan trường với cả tăng thanh hà 😅,0,0,1
Ây long bùi => lông buồi,0,1,1
Hiếu Lê trend thực trong sáng,0,0,1
"Bi Vũ tháng sắm lần, tết cũng như ngày thường hihi",0,0,1
Hoàng Yến đừng đăng kiểu này bro ơi,0,0,1
Nguyễn Thuận k hay thì bảo k hay? Căng clgb,0,0,1
Nguyên 1 xô luôn nhé :D,-1,0,0
Anh bom cay lắm đây :)),0,0,1
Chương Đình Ias xin vid bạn,0,0,1
Gắt vãi đái ra nhé. Cô giáo mà nt à 😆😆😂,0,1,1
Tuyên truyền sao hiệu quả bằng mấy cái băng rôn giăng kín lối ở xứ thiên đường kaka. CA còn uống rượu lái xe rồi gây tai nạn làm gương nửa kia,0,0,1
Văn Qúy bần đạo hãy cho bổn tọ cái video này với :>,0,0,1
em tưởng giải thưởng là 10kg Khô Lá Chanh vị Gà chứ,0,0,1
Tiến hoá thành công,0,0,1
Đặng Thị Mỹ Duyên bớt nói linh tinh,0,0,1
ra là ra khỏi nghành bớt đi đẻ thằng khác không như vậy nữa,0,0,1
Để sbtc,0,0,1
TMV tên gi Em gái ?,0,0,0
Chạyyyy nhanhhh điii,0,0,1
Phạm Vinh k ngăn đc dòng lệ,0,0,1
Nguyễn Trân,-1,0,0
"4tr$ 1966 cũng vl lắm, có khi hơn jdp Việt Nam! Mình lúc đó. Chắc gì 50 năm ko có ổ gà.",0,1,1
Qủa tóc Đan Độ trong không thế nhịn cuời đc,0,0,1
có vẻ vô phục nhưng lại rất thuyết lý :)),0,0,1
Tt,0,0,1
nói dối là bị thâm môi,0,0,1
"Má đi du lịch ở nước ngoài về, thì tự khai báo cach li di chứ,sao có loại người i thức kém vậy trời",-1,0,0
Cho e 5trieu sai đi chi3...chi lg dam cho đâu,0,0,1
Sì tai mới của a be diện đồ ăn tết xuân đến xum zầy,0,0,1
Ngủ đk giấc dậy đã lên mẹ thành 38 😢😢😢,-1,0,0
Shun Shun hónggg,0,0,1
Ai khóc nổi đau này 😃,0,0,1
Không,0,0,1
Thế sếp có thưởng lấy tinh thần k ạ?,0,0,0
cúng cô hồn cho tụi nó đi r xây tiếp,0,0,1
Khoá Việt-Tiệp đây ạ .khắc việt khoá mõm khắc tiệp mại dô mại dô 😂😂😂,0,0,1
Hoàng Thiện đạo đức mình đéo khá hơn nhưng mình cũng biết like dạo hoặc buồn :v con hơn các bạn nếu đéo thích thì like dạo hoặc xem chùa ko cần vào thả haha ngta đăng để đọc và biết điều chứ đéo phải vào thả haha trước sự lo lắng của toàn dân,-1,1,0
Inb em nha,0,0,0
Liệu coa lủng như giáo án🤣🤣🤣🤣🤣,0,0,1
Quất chết mẹ nó,0,1,1
tiên tri pháp sư trần dân khỏe là vui rồi,0,0,1
đố em được ai giống anh thứ high,0,0,1
Team toàn game thủ cụt tay hả thầy :)),0,0,1
Khánh Huyền cẩn thận bạn ơi,0,0,1
ỳe ỳe ỳe :33,0,0,0
Trong lúc phòng loamk hết cả lên thì panda thái đã sinh ra 1 em bé :)),0,0,1
thaygiaoba andbancuttt yeu6 thay6`,1,0,0
Sự kiện cc gì đc 2 tuần,0,1,1
Lồn ba rọi,0,1,0
Có thầy thi phim mới hay đấy :),1,0,0
Em cho 2 like luon,0,0,1
"Phạt thật nặng những người trốn cách li để làm gương cho người khác, công bố danh tính và dán cáo thị, họ đi đâu cũng bị xa lánh",0,0,1
Đm thằng ad xamlone,0,1,1
Quả báo đó con,0,0,0
Ông đấy đang ở Hà Nội ý =)),0,0,1
Trước không biết trần dần là ai,0,0,1
"người nhật belike: t sẽ rút anime khỏi vn <(\"")",0,0,1
Nó lại hấp dẫn vl :)),0,1,1
VN be like,0,0,0
Phan Thái hên quá có cái ổ điện kkkk,0,0,1
❤️ tấm gương đẹp đâu như mấy 🙂,1,0,0
500 tr đầu là của anh PA mà. Chứ đâu phải nhiều người góp vào. Mà giờ con số đó là hàng chục tỉ. Thù bạn nên biết lòng tin của mọi người dành cho anh ấy lớn cỡ nào.,0,0,1
Bang Anh sếp nhà người ta,0,0,1
Cô nói chuyện duyên ghê!,0,0,1
Qua giu youtube nguoi nay tenh j vay,-1,0,0
Quá toang luôn zui,0,0,1
Clgv abe !,0,0,0
tao méc mấy a dlv tụi bây phản động nè,0,0,1
cho con xin 40 triệu đi cô để con  trả nợ cô ơi 0933853455,0,0,1
Style cao bằng,0,0,0
"Vừa xem tối qua, cảm giác cũng đc, đi xem giải trí ok chứ k phải hay lắm",1,0,0
Lần đầu tiên thấy ad page khen mấy chị giao Thông có cách hay =)),1,0,0
nhìn là thấy ghép ảnh rồi.,0,0,1
Nghèo khổ có nhau còn khi giàu mình tao hưởng.,-1,0,0
Chị Thắm xinh. E muốn nhờ c để cho con bạn e đc sống ảo 1 lần trc khi lên bàn đẻ. Đời con gái của nó coi như chấm dứt. Nó hát ko hay nhưng lại hay thích hát. Đàn bà con gái như thân phận bèo trôi. Dính phải cứt thì cũng phải chịu. E ghét thằng ml ck nó,0,1,1
ad ngu k biết xem thời gian hay chậm tiến so với thời đại vậy? từ thời kỳ nào mà giờ lôi lên,0,0,1
Đẹp trai thực sự nè ❤,1,0,0
Cuộc sống kbt còn cái j ngu hơn cái này ko😌 bất lực😌,-1,0,0
Người vừa được truyền máu be like,0,0,1
Dinh Minh Tram Bỏng Ngô Đường Kế sunday này we meet nhau không homies :)))),0,0,1
hợp lí vcl,0,1,0
Wow troi oi 😱,0,0,0
Bùi Văn Pô and Khá Bá Sói trùm vinahouse 2019 :))),0,0,1
trend có từ hàng nghìn năm trước công nguyên tại VN =))),-1,0,0
Rồi lại thêm mấy cái cầu con con NGHÌN TỶ.,0,0,1
😂😂😂😂🦆🦆🦆🦆🦆,0,0,0
Ba chào cô chú đi con,0,0,1
em có tội gì đâu :(((,0,0,1
Gắt quá ai lại,0,0,0
Dg buồn là coi hết buồn,-1,0,0
LT cái biệt danh nhớ xuôys đời 😪,0,0,1
"Danh Nguyễn cố lên a ơi,chúc a may mắn,em ở Hà nội cũng sợ lắm a ạ",1,0,0
anh ơi cho em xin video dc ko anh,0,0,1
Phạm Bul lái máy bay à cu,0,0,1
An dau buoi ...an cut,0,0,1
B52 bị ngưng sử dụng:)),0,0,1
Hi,0,0,1
"Nè !!! Nói cho ad nghe !!! Ad đã cấu trúc lại lịch sử chưa ??? Việt Nam tar đi sau Trung Cộng 1 bước , nên những gì xảy ra vs nó , sau này sẽ xảy ra với ta !!! Ad tin k ? Ko tin hãy chời đợi !!! 1000 năm đô hộ chứ đâu có ít ^^",0,0,1
Thiết nghĩ v kiểu mặc quần nvay a khỏi cần mặc quần trong mà cái quần nó vẫn dính lại mới hay👌😁,1,0,0
Thế mà kêu k nhận qc lương sương sương 7-8 triệu =)),0,0,1
@Dad ‘S,0,0,1
Rãnh quá không biết làm gì 😆,0,0,1
Con sam thường đi một đôi còn so đi một mình,0,0,1
Tùng sói đâu mách mẹ trang cho bố độ ôm gái kìa :>,0,0,1
éo cần nhé! cứ đè bọn dân ra là có tiền :)),0,0,1
Cái nhập code này từ hqua hôm kia r nha,0,0,1
Bọn chống cộng đã già còn sợ chết,0,0,1
Cho em hoi sua mui bao nhieu tien,0,0,1
CaoNgọc Yến chết chung,0,0,1
Còn gì nữa ko bú 😂😂😂😂😂,0,0,1
Năm kia luôn nhé,0,0,1
Muốn xây tiếp nộp phạt 40% giá trị công trình :))) vl,0,1,1
Vì họ là người VN nhé,0,0,1
"ô hay, Nhật là thánh chắc mà đi lấy làm tiêu chuẩn so với Việt Nam???",1,0,0
Nguyễn Bình thì ST là chủ tịch công ty thật =))),-1,0,0
Bây giờ là gần 11h! 40 + 40 = 80 phút thì sẽ là 11h80 :))),0,0,1
Nguyễn Đạt chưa dm,-1,1,0
Lôi huyền thoại ra so sánh với con gà :v,0,0,1
thế mà 16+1= 32 rồi đấy,0,0,1
4x4=8:)),0,0,0
Có cánh hoa thì phải có cành hoa chứ nhà...! 😂,0,0,1
Tốt nhất là không nên ăn luôn cho khỏi nhằm lẫn,1,0,0
Vô chào cái ngủ đê,0,0,1
Nam mô :))),0,0,0
Bê L chạy quanh nhà :)),0,0,1
Đặng Công Vinh loại mày có cặc tiền mà mua loại xin,0,1,1
con này hết thuốt chửa rồi.,0,0,1
"ơn đảng, ơn bác quá",0,0,1
Nặc Na t cũng ko bt nữa😁,1,0,0
Coi đi coi lại vẫn mắc cười 😂 Chữi hay lắm,1,0,0
Nguyễn Minh Thu có lẽ vẫn strees :))),-1,0,0
Lạy ông. Môi thằng Tùng lớn lên chắc cũng như ông =))),0,0,1
mong là con số chỉ dừng ở đó thôi,0,0,1
Quảng cáo đéo lệch đi đâu đc,0,1,1
Tức vl,-1,1,1
Ra đường đội cái mũ vào,0,0,1
"súng bắn ko trúng  , dao chặt  ko đứt  Hahaha  , tất nhiên tôi bái ông cọp 😂",0,0,1
chất phát,0,0,0
Võ Minh Hiếu rep ib bạn,0,0,1
Hải Ơi Hải Toang rồi anh ơi 😌,0,0,1
Phạm Như Ngọc haaaaaa,0,0,1
Quả này chơi lớn,0,0,1
Seria A cũng bị hoãn,0,0,1
Như Hằng NguyễnThảo Nguyên k có triệu chứng ho khó thở vẫn bị nhiễm kìa,-1,0,0
yêu thế chi oi,0,0,0
Ten years! Really :))),0,0,1
Nứng,0,0,1
Chán !,-1,0,1
Ngọc Yến gì đấy,0,0,1
"Chế mình Hiếu nói chuyện duyên wá đi! Hiếu giàu wá, chứ Hiếu vừa vừa là mình tự trau thân cho Hiếu rồi..mình là đờn ông nha Hiếu ơi",0,0,1
Chúc cô à lộn thầy Ba 20/10 vui vẻ :v,0,0,1
Bích đú...,0,0,0
"dạ. a chắc kiếm đường khác về quá ^^, đi ngang Tân Sơn Nhất cũng hơi nguy",-1,0,0
"Mấy cái thằng này. Chốt chặn làm đéo gì??? Cứ để nó chạy cho ầm ầm, đua xe, tông chết ng các kiểu đi chứ. Chốt làm gì? Mang tiếng.",0,1,1
Tạm biệt :)),0,0,0
Đinh ThắngThắng đây à :))),0,0,1
Sau khi cô chết cô có hưởng được hết những thứ cô đang có không? Có đem theo được ko? Tay trắng vẫn hoàn tay trắng cả khi sinh và khi chết. Địa ngục và thiên đường là do chúng sinh tự chọn lối vào. Quyết định tuỳ mỗi người,0,0,1
Nam Bắc Giang m đang đi cách li ở đâu rodoi,0,0,1
cho em cái fan cứng nào,0,0,1
BA  NÀNG  TIÊN  CHỊ EM DUYÊN  DÁNG NÈ  VIỆT NAM  TA NÀ  DỄ THƯƠNG QUÁ HÀ,0,1,1
Cứ theo nguyên tắc suy đoán vô tội thì từ nhân chứng đến vật chứng đều tào lao rành rành như vậy mà còn giam giữ gì nữa!,-1,0,0
Luật pháp vn thật hài,0,0,1
Tin tôi đi :)) nghe 1 lần k hay đâu nhưng nghe nhiều lần thì khác đấy=)),1,0,0
Ước mình nghỉ nhưng điểm vẫn như thường :((,0,0,1
Người nhật mà còn có thể loại ko não này thì bảo sao VN lại ko ..chán dell muốn nói,-1,0,0
đàn ông gương mẫu 3:) iu vk thương con thế là cùng,0,0,1
Định mệnh 😂😂😂,0,0,0
Mua giày mang vào mùa này là thích hợp luôn,0,0,1
Nếu nó chở về nhà thì tốt nhưng có đéo ai đi về đến nhà qua chốt là cũng phóng ầm ầm :-< còn mấy bố bảo đóng tiền thuế này nọ thế đm ng ta đi làm k đóng à mà đóng đc bn tiền thuế mà mở mồm ra thuế liên tục thế nghe ngứa háng vxl,1,1,0
bac gửi em xun video này với,0,0,1
Tất nhiên là tất nhiên tất nhiên Trần Dần =)),0,0,1
trên đời này người tài ba lỗi lạc nhiều lắm.nhưng ko bao giờ bằng 1ngừời gặp thời đâu bạn ạ,0,0,1
Voliber nữa,0,0,0
đừng để thành hàn quốc . iran . italy mệt lắm,0,0,1
Tùng học từ mẹ anh ạ,0,0,1
1 tỷ như cái vải chùi lol 😏😏😏,0,0,1
Hưng Thấy sao nhờ,0,0,1
Sam lon la nhieu,0,0,1
Võ Thị Quỳnh nhuộm cho bằng bạn bằng bè. Hahhha,0,0,1
Đẹp trai :v,1,0,0
đến cái tuổi đấy mấy ai ko bụng to? =)),0,0,1
Nhìn quả sena giật mình vcl,0,1,1
Nguyễn Đức Thắng khiếp đọc cái cmt mà cười rớt nc mắt😂,-1,0,0
Nhựt Minh xóa đi quơi 😡,-1,0,0
"Yêu Bác,yêu Nước,yêu Đảng...yêu cả hội con dân Đông Lào♡♡♡♡",0,0,1
cay thật anh ạ :(,0,1,1
Đau cả ruột vì suýt nữa được tặng miếng đất rồi :)),0,0,1
"Như robot đang nói zậy, mặt đơ như tượng. Lạm dụng pttm quá đà",0,0,1
co ba chửi  hay quá,1,2,0
Nguyễn Mạnh Hùng thật ra thì nghe 1 lần chưa cảm nhận được nghe đi nghe lại sẽ thấy hay,0,0,1
Vào mà đọc :3,0,0,0
Chị giàu chị nói Cc gì chả đúng..,0,1,1
"Xem xong phí cả time, chả thấy giải trí đâu cận thêm mấy độ 😂😂😂 Nhung Đinh nhỉ",0,0,1
Đoàn Duy Diện hịn anh ơii :)),0,0,1
Hyn Du các anh sẽ tăng thu nhập rồi!,0,0,1
Hóng B52 debut cùng J97,0,0,1
Dì vs ad là vợ chồng hở,0,0,1
Cuoiis cùng ko ra cái méo gì vợ táng cho sml,0,0,1
"hí ae, nay kỉ niệm 5 năm ngày cưới, xin phép ae cho tôi off 1 hôm để đưa vợ con đi chơi :)",0,0,1
Móc lên ngửi đấy mà. Dơ vcl 🤣🤣,0,1,1
Oppai Tokonome free hết từ a đến z luôn mà,0,0,1
Tuần sau c off fan cần thơ c có tặng fan 5 chỉ vàng hong ta :)),0,0,1
Hàn quốc không có dãy trường sơn và các láng giềng chết tiệt đó là một may mắn cho nam hàn! Nếu không thì nam hàn đã bị bắc hàn thôn tính và cùng trở thành cộng hòa xã hội chủ nghĩa trung hoa!,1,0,0
Nỗ lực như nào thì chị không nói 😶,1,0,0
Mua dép mixi ib vào đâu nhỉ :v,0,0,1
04:50,0,0,1
Tao gõ chớt mẹ mày chứ ở đó mà múa . Abe said :)),-1,2,1
Cô giỏi quá cô ơi. Con mê cô quá,1,0,0
from panda with love ❤ abe,1,0,0
sắp tuyệt chủng rồi.,1,0,0
Long Nguyễn chúng nó mở mồm ra là miền này miền kia nhưng thật ra cũng bẩn bỏ mẹ ra.,-1,0,0
Lâu lâu phải đổi màu nhạc tí chứ,0,0,1
"Chỉ có tại việt nam,không có đất nước nào nổi trội bằng vn",0,0,1
Hi! Chào các bạn,0,0,1
Thấm,0,0,1
Bảo Hà bạn nói ai không biết hay do bạn là fan nên mới như vậy nhạc và lời nó lệch hoàn toàn ai là người không biết gì hả bạn,1,0,0
trùng hợp😀😀😀,0,0,0
Đéo làm even nho nhỏ giải nghiệp đi abe :)),0,1,1
MÁY CON ĐIÊN NẦY SAO KHÔNG AI NHỐT LẠI ĐỂ LOẠN HẾT,-1,2,1
làm ng ko muốn muốn lm thứ gì đó 😅,0,0,1
Hoang Doanh Ptg Xây Dựng Nhà Vàng mai mình bận nhé :)),0,0,1
Sống chết có số =)),0,0,1
trung sa đéc đã xem,0,0,1
Quả tóc xịn xò con bò 😂😂,0,0,1
Mẹ ham ăn thì rán chui ik chứ than cho ai nghe,0,0,1
"Chuẩn bị Trung Quốc hoá miền Bắc mà, các bạn không theo dõi sao ???",0,0,0
Nguyễn Minh Thu thế lại hơi liều quá :))),-1,0,0
chụp ảnh tết sớm cùng thầy 🤣🤣,0,0,1
"ODA k biết bao giờ trả hết mà còn làm những điều này, bn thế hệ mới trả hết nợ nhỉ",0,0,1
Trần dần là mối của PhoBolsaTV đấy,0,0,1
Khánhh Huyềnn minh du tien roi a tks,0,0,1
"Bỗng nàng dương tính, cả làng nghi tui!",0,0,1
K-ATM là ca sĩ à :?,0,0,0
Sống chậm th,0,0,0
Hoi nao noi tot nguoi ta bay gio chac an kg duoc nua nen xoay qua chi tui la nguoi kg biet ai het nhung xem ba thay ghet qua ba hieu oi lat qua lat lai cung la ba mot cung chi ba hai cung chi ba bay gio chui tan nat ba la loai gi vay ba hieu be de nghe ma thay ghet,0,0,1
Đây là cái tội kh cứu tú🤣,0,0,1
Hở,0,0,1
Ánh sáng của Đảng 🇻🇳,0,0,1
Cực kỳ thuyết phục,0,0,1
Sống chậm thoii mb?,0,0,0
Hihi phải Đảng ăn cắp ví của a ý đâu :v,0,0,1
hên là còn dám ra đường ăn tết🤣,0,0,1
uống cho lắm bia vào nên chửa mới to thế kia 😁,1,0,0
mua 100 bao gạo. tức nhiên ăn mì gói.,-1,0,0
Nguyễn Anh Trung ok,-1,0,0
helo chị,0,0,0
Nguyễn Đức Vinh Cùng chung dòng máu VN mà mở miệng ra là ganh nạnh hơn thua sân si chi cho mệt v :)))),-1,0,0
Khổ thân ông:(((,-1,0,0
"Phải nói đây là 1 page hay và táo bạo nhất mà mình đc biết. Là 1 người gọi là văn hoá \"" ML \"" mình xin cảm ơn ad đã giúp giải toả căng thẳng sau ngày làm việc phải vất vả, đắc biệt là đc sống đúng bản thân so với việc giữ đúng lễ nghĩa với mấy thằng sếp \"" chó đẻ \""",1,2,0
đừng trù Gam nữa thầy?,0,0,0
Xin vd ạ :v,0,0,0
Huy Engraving xin video vs bn ơi,0,0,1
May cho nó ko ho hay hắt xì đấy,1,0,0
"Với Pew tình yêu nó như là một tờ giấy , còn với mixi tình yêu là một địa thức ăn =))",0,0,1
Cực kì thuyết phục:)),0,0,1
🐔🐔🐔,0,0,1
Mang theo tấm lòng con gái miệt vườn :))))),0,0,1
Iphone vì phạm bản quyền rõ ràng,0,0,1
Mệt mỏi ...,0,0,0
Ad não ngắn vl... Đó chỉ là fb giả lợi dụng trường hợp con bé mỹ linh kia để câu like page thôi. Ngu lắm ad ạ!!,-1,2,0
Đưa cho lũ ngu cầm đầu là hư đường hư bột hết,-1,0,0
cố lênnnnn 🇻🇳.,0,0,0
thay chua? tốt đời đẹp đạo luôn hahahahah,1,0,0
"Sao ông già không để mình stream hôm nhở, chỉ khều donate là giỏi =))",1,0,0
Hạnh Mì ở nhà khoan đạ ra m ơi,0,0,1
